"SurveyID","change.value","change.par","new.R0"
"Survey 4",0.3,"beta_Dog",1.39530544093421
"Survey 4",0.3,"beta_Goat/sheep",1.3794399778451
"Survey 4",0.3,"beta_Pig",1.39621642518234
"Survey 4",0.3,"beta_Poultry",0.603821382537548
"Survey 4",0.3,"chi_H_Cattle",1.39593895632921
"Survey 4",0.3,"chi_H_Dog",1.39551015067663
"Survey 4",0.3,"chi_H_Goat/sheep",1.3830251551734
"Survey 4",0.3,"chi_H_Pig",1.39622572719444
"Survey 4",0.3,"chi_H_Poultry",0.89037697548438
"Survey 4",0.3,"phi",1.29222479219817
"Survey 4",0.4,"beta_Cattle",1.39587384806869
"Survey 4",0.4,"beta_Dog",1.39537368188001
"Survey 4",0.4,"beta_Goat/sheep",1.38099912566487
"Survey 4",0.4,"beta_Pig",1.39621952586228
"Survey 4",0.4,"beta_Poultry",0.715720008544505
"Survey 4",0.4,"chi_H_Cattle",1.39598546019604
"Survey 4",0.4,"chi_H_Dog",1.39560761770204
"Survey 4",0.4,"chi_H_Goat/sheep",1.38439770634204
"Survey 4",0.4,"chi_H_Pig",1.39623015669478
"Survey 4",0.4,"chi_H_Poultry",0.981338837193866
"Survey 4",0.4,"phi",1.31165418003179
"Survey 4",0.5,"beta_Cattle",1.39591570376034
"Survey 4",0.5,"beta_Dog",1.39546141382471
"Survey 4",0.5,"beta_Goat/sheep",1.38263175259947
"Survey 4",0.5,"beta_Pig",1.3962235124372
"Survey 4",0.5,"beta_Poultry",0.832937964300794
"Survey 4",0.5,"chi_H_Cattle",1.39603196236845
"Survey 4",0.5,"chi_H_Dog",1.3957050758251
"Survey 4",0.5,"chi_H_Goat/sheep",1.38616338289914
"Survey 4",0.5,"chi_H_Pig",1.39623458617626
"Survey 4",0.5,"chi_H_Poultry",1.05496383592679
"Survey 4",0.5,"phi",1.32715644204241
"Survey 4",0.6,"beta_Cattle",1.39596685885265
"Survey 4",0.6,"beta_Dog",1.3955686319603
"Survey 4",0.6,"beta_Goat/sheep",1.38408093526031
"Survey 4",0.6,"beta_Pig",1.39622838489691
"Survey 4",0.6,"beta_Poultry",0.947865490092677
"Survey 4",0.6,"chi_H_Cattle",1.39607846284663
"Survey 4",0.6,"chi_H_Dog",1.39580252504849
"Survey 4",0.6,"chi_H_Goat/sheep",1.38860171121547
"Survey 4",0.6,"chi_H_Pig",1.39623901563888
"Survey 4",0.6,"chi_H_Poultry",1.13036910667345
"Survey 4",0.6,"phi",1.34169322743671
"Survey 4",0.7,"beta_Cattle",1.39602731222745
"Survey 4",0.7,"beta_Dog",1.39569533041332
"Survey 4",0.7,"beta_Goat/sheep",1.38606093960997
"Survey 4",0.7,"beta_Pig",1.39623414322896
"Survey 4",0.7,"beta_Poultry",1.04723502471525
"Survey 4",0.7,"chi_H_Cattle",1.39612496163077
"Survey 4",0.7,"chi_H_Dog",1.3958999653749
"Survey 4",0.7,"chi_H_Goat/sheep",1.39054976706188
"Survey 4",0.7,"chi_H_Pig",1.39624344508264
"Survey 4",0.7,"chi_H_Poultry",1.20128879913006
"Survey 4",0.7,"phi",1.35453324276454
"Survey 4",0.8,"beta_Cattle",1.39609706256356
"Survey 4",0.8,"beta_Dog",1.39584150224655
"Survey 4",0.8,"beta_Goat/sheep",1.38952840462212
"Survey 4",0.8,"beta_Pig",1.39624078741864
"Survey 4",0.8,"beta_Poultry",1.15864423918979
"Survey 4",0.8,"chi_H_Cattle",1.39617145872105
"Survey 4",0.8,"chi_H_Dog",1.395997396807
"Survey 4",0.8,"chi_H_Goat/sheep",1.3917893466233
"Survey 4",0.8,"chi_H_Pig",1.39624787450753
"Survey 4",0.8,"chi_H_Poultry",1.26992523842238
"Survey 4",0.8,"phi",1.36615659717498
"Survey 4",0.9,"beta_Cattle",1.39617610833692
"Survey 4",0.9,"beta_Dog",1.39600713946112
"Survey 4",0.9,"beta_Goat/sheep",1.39204613167223
"Survey 4",0.9,"beta_Pig",1.39624831744899
"Survey 4",0.9,"beta_Poultry",1.27633732768755
"Survey 4",0.9,"chi_H_Cattle",1.39621795411766
"Survey 4",0.9,"chi_H_Dog",1.39609481934745
"Survey 4",0.9,"chi_H_Goat/sheep",1.39305112480838
"Survey 4",0.9,"chi_H_Pig",1.39625230391357
"Survey 4",0.9,"chi_H_Poultry",1.333741667117
"Survey 4",0.9,"phi",1.38093297598205
"Survey 4",2,"sigma_H_Cattle",1.39603224296413
"Survey 4",2,"sigma_H_Dog",1.39570571390772
"Survey 4",2,"sigma_H_Goat/sheep",1.38616618681298
"Survey 4",2,"sigma_H_Pig",1.39623471171295
"Survey 4",2,"sigma_H_Poultry",1.0559219544583
"Survey 4",3,"sigma_H_Cattle",1.39595470736138
"Survey 4",3,"sigma_H_Dog",1.39554320824713
"Survey 4",3,"sigma_H_Goat/sheep",1.383501950269
"Survey 4",3,"sigma_H_Pig",1.39622731553207
"Survey 4",3,"sigma_H_Poultry",0.923707713705849
"Survey 4",4,"sigma_H_Cattle",1.39591591437998
"Survey 4",4,"sigma_H_Dog",1.39546189287811
"Survey 4",4,"sigma_H_Goat/sheep",1.38263341223652
"Survey 4",4,"sigma_H_Pig",1.396223606903
"Survey 4",4,"sigma_H_Poultry",0.834085702297193
"Survey 4",5,"sigma_H_Cattle",1.39589263052609
"Survey 4",5,"sigma_H_Dog",1.39541308362241
"Survey 4",5,"sigma_H_Goat/sheep",1.38201426005116
"Survey 4",5,"sigma_H_Pig",1.39622137833975
"Survey 4",5,"sigma_H_Poultry",0.770827714433098
"Survey 4",6,"sigma_H_Cattle",1.39587710459466
"Survey 4",6,"sigma_H_Dog",1.39538053576591
"Survey 4",6,"sigma_H_Goat/sheep",1.38113786176545
"Survey 4",6,"sigma_H_Pig",1.39621989121703
"Survey 4",6,"sigma_H_Poultry",0.725804638262732
"Survey 4",7,"sigma_H_Cattle",1.39586601299632
"Survey 4",7,"sigma_H_Dog",1.39535728320426
"Survey 4",7,"sigma_H_Goat/sheep",1.38065582216341
"Survey 4",7,"sigma_H_Pig",1.39621882829302
"Survey 4",7,"sigma_H_Poultry",0.691121095166704
"Survey 4",8,"sigma_H_Cattle",1.39585769339648
"Survey 4",8,"sigma_H_Dog",1.39533984154421
"Survey 4",8,"sigma_H_Goat/sheep",1.38029412861932
"Survey 4",8,"sigma_H_Pig",1.39621803072037
"Survey 4",8,"sigma_H_Poultry",0.662776980669445
"Survey 4",9,"sigma_H_Cattle",1.39585122206253
"Survey 4",9,"sigma_H_Dog",1.39532627448163
"Survey 4",9,"sigma_H_Goat/sheep",1.38012084194737
"Survey 4",9,"sigma_H_Pig",1.39621741016095
"Survey 4",9,"sigma_H_Poultry",0.638908831166654
"Survey 4",10,"sigma_H_Cattle",1.39584604465887
"Survey 4",10,"sigma_H_Dog",1.39531541999545
"Survey 4",10,"sigma_H_Goat/sheep",1.37988708033556
"Survey 4",10,"sigma_H_Pig",1.3962169135715
"Survey 4",10,"sigma_H_Poultry",0.620618777429662
"Survey 5",0.1,"beta_Dog",1.01930280235904
"Survey 5",0.1,"beta_Goat/sheep",1.02131586251067
"Survey 5",0.1,"beta_Hedgehog",0.94474585154045
"Survey 5",0.1,"beta_Pig",1.01462954650707
"Survey 5",0.1,"beta_Poultry",0.94601593067635
"Survey 5",0.1,"beta_Rodent",0.867631873479213
"Survey 5",0.1,"chi_H_Dog",1.01950431416143
"Survey 5",0.1,"chi_H_Goat/sheep",1.02140676822605
"Survey 5",0.1,"chi_H_Hedgehog",0.951926071343276
"Survey 5",0.1,"chi_H_Pig",1.01518279355884
"Survey 5",0.1,"chi_H_Poultry",0.953554779100813
"Survey 5",0.1,"chi_H_Rodent",0.88250838608944
"Survey 5",0.1,"phi",0.915025912630716
"Survey 5",0.2,"beta_Dog",1.01933848742059
"Survey 5",0.2,"beta_Goat/sheep",1.0213476097817
"Survey 5",0.2,"beta_Hedgehog",0.947198851425293
"Survey 5",0.2,"beta_Pig",1.01481675976112
"Survey 5",0.2,"beta_Poultry",0.948384853132815
"Survey 5",0.2,"beta_Rodent",0.872625508943361
"Survey 5",0.2,"chi_H_Dog",1.01977778708261
"Survey 5",0.2,"chi_H_Goat/sheep",1.02153900363717
"Survey 5",0.2,"chi_H_Hedgehog",0.959467154926132
"Survey 5",0.2,"chi_H_Pig",1.01571927793095
"Survey 5",0.2,"chi_H_Poultry",0.962751440075203
"Survey 5",0.2,"chi_H_Rodent",0.899143538184142
"Survey 5",0.2,"phi",0.926423759873224
"Survey 5",0.3,"beta_Dog",1.01946148497814
"Survey 5",0.3,"beta_Goat/sheep",1.02137959830358
"Survey 5",0.3,"beta_Hedgehog",0.951179988164772
"Survey 5",0.3,"beta_Pig",1.01516335779562
"Survey 5",0.3,"beta_Poultry",0.952483709359295
"Survey 5",0.3,"beta_Rodent",0.880870727341245
"Survey 5",0.3,"chi_H_Dog",1.02002166547528
"Survey 5",0.3,"chi_H_Goat/sheep",1.02173517581084
"Survey 5",0.3,"chi_H_Hedgehog",0.967565243961799
"Survey 5",0.3,"chi_H_Pig",1.01666531336902
"Survey 5",0.3,"chi_H_Poultry",0.97097501353092
"Survey 5",0.3,"chi_H_Rodent",0.916084162561373
"Survey 5",0.3,"phi",0.93819418083611
"Survey 5",0.4,"beta_Dog",1.01966006202742
"Survey 5",0.4,"beta_Goat/sheep",1.02151394551035
"Survey 5",0.4,"beta_Hedgehog",0.956386430233485
"Survey 5",0.4,"beta_Pig",1.01546031184066
"Survey 5",0.4,"beta_Poultry",0.959589427614874
"Survey 5",0.4,"beta_Rodent",0.892206805056518
"Survey 5",0.4,"chi_H_Dog",1.02045884228636
"Survey 5",0.4,"chi_H_Goat/sheep",1.02185634873709
"Survey 5",0.4,"chi_H_Hedgehog",0.975597623876716
"Survey 5",0.4,"chi_H_Pig",1.01716475571665
"Survey 5",0.4,"chi_H_Poultry",0.979046267253169
"Survey 5",0.4,"chi_H_Rodent",0.934310680915899
"Survey 5",0.4,"phi",0.950764729257373
"Survey 5",0.5,"beta_Dog",1.01994874488438
"Survey 5",0.5,"beta_Goat/sheep",1.02166402130413
"Survey 5",0.5,"beta_Hedgehog",0.963597125075114
"Survey 5",0.5,"beta_Pig",1.01623210267725
"Survey 5",0.5,"beta_Poultry",0.96651553178111
"Survey 5",0.5,"beta_Rodent",0.906949193394741
"Survey 5",0.5,"chi_H_Dog",1.02070387426828
"Survey 5",0.5,"chi_H_Goat/sheep",1.02194962311538
"Survey 5",0.5,"chi_H_Hedgehog",0.983305083180218
"Survey 5",0.5,"chi_H_Pig",1.01790412292614
"Survey 5",0.5,"chi_H_Poultry",0.986385861864653
"Survey 5",0.5,"chi_H_Rodent",0.950058646280209
"Survey 5",0.5,"phi",0.962774604730871
"Survey 5",0.6,"beta_Dog",1.02025227154462
"Survey 5",0.6,"beta_Goat/sheep",1.02180719424351
"Survey 5",0.6,"beta_Hedgehog",0.97244057737424
"Survey 5",0.6,"beta_Pig",1.01694695719271
"Survey 5",0.6,"beta_Poultry",0.975782906562167
"Survey 5",0.6,"beta_Rodent",0.926990910716122
"Survey 5",0.6,"chi_H_Dog",1.02103480992844
"Survey 5",0.6,"chi_H_Goat/sheep",1.02209116599091
"Survey 5",0.6,"chi_H_Hedgehog",0.990528523882427
"Survey 5",0.6,"chi_H_Pig",1.01861333459471
"Survey 5",0.6,"chi_H_Poultry",0.993635899204142
"Survey 5",0.6,"chi_H_Rodent",0.96510529549717
"Survey 5",0.6,"phi",0.974584011832713
"Survey 5",0.7,"beta_Dog",1.02067328501953
"Survey 5",0.7,"beta_Goat/sheep",1.02194537169005
"Survey 5",0.7,"beta_Hedgehog",0.982537711890609
"Survey 5",0.7,"beta_Pig",1.01781317927025
"Survey 5",0.7,"beta_Poultry",0.985672918107767
"Survey 5",0.7,"beta_Rodent",0.948406882761673
"Survey 5",0.7,"chi_H_Dog",1.02134904974672
"Survey 5",0.7,"chi_H_Goat/sheep",1.0222258610254
"Survey 5",0.7,"chi_H_Hedgehog",0.998570309808513
"Survey 5",0.7,"chi_H_Pig",1.01946679538218
"Survey 5",0.7,"chi_H_Poultry",1.00137774947624
"Survey 5",0.7,"chi_H_Rodent",0.980108774976161
"Survey 5",0.7,"phi",0.987273047675532
"Survey 5",0.8,"beta_Dog",1.0211835677876
"Survey 5",0.8,"beta_Goat/sheep",1.02214797824735
"Survey 5",0.8,"beta_Hedgehog",0.993499955743272
"Survey 5",0.8,"beta_Pig",1.01907488231061
"Survey 5",0.8,"beta_Poultry",0.996697254560725
"Survey 5",0.8,"beta_Rodent",0.970722652842816
"Survey 5",0.8,"chi_H_Dog",1.02199482713636
"Survey 5",0.8,"chi_H_Goat/sheep",1.02238222029731
"Survey 5",0.8,"chi_H_Hedgehog",1.00713748773834
"Survey 5",0.8,"chi_H_Pig",1.02060897161906
"Survey 5",0.8,"chi_H_Poultry",1.00813494974131
"Survey 5",0.8,"chi_H_Rodent",0.993928902333149
"Survey 5",0.8,"phi",0.999709860289812
"Survey 5",0.9,"beta_Dog",1.02202825224253
"Survey 5",0.9,"beta_Goat/sheep",1.02240155408432
"Survey 5",0.9,"beta_Hedgehog",1.00805906203483
"Survey 5",0.9,"beta_Pig",1.020656035717
"Survey 5",0.9,"beta_Poultry",1.00882251821074
"Survey 5",0.9,"beta_Rodent",0.995249941375388
"Survey 5",0.9,"chi_H_Dog",1.02236932945719
"Survey 5",0.9,"chi_H_Goat/sheep",1.02257750034298
"Survey 5",0.9,"chi_H_Hedgehog",1.01485011680088
"Survey 5",0.9,"chi_H_Pig",1.02150493177226
"Survey 5",0.9,"chi_H_Poultry",1.01458594148646
"Survey 5",0.9,"chi_H_Rodent",1.00681390020081
"Survey 5",0.9,"phi",1.01083631918468
"Survey 5",2,"sigma_H_Dog",1.02070527085234
"Survey 5",2,"sigma_H_Goat/sheep",1.02195166191563
"Survey 5",2,"sigma_H_Hedgehog",0.983473451237125
"Survey 5",2,"sigma_H_Pig",1.01790930725946
"Survey 5",2,"sigma_H_Poultry",0.986522686148113
"Survey 5",2,"sigma_H_Rodent",0.950228753890547
"Survey 5",3,"sigma_H_Dog",1.02012155242086
"Survey 5",3,"sigma_H_Goat/sheep",1.02178355448036
"Survey 5",3,"sigma_H_Hedgehog",0.970520668215065
"Survey 5",3,"sigma_H_Pig",1.0167875886962
"Survey 5",3,"sigma_H_Poultry",0.97340132183975
"Survey 5",3,"sigma_H_Rodent",0.922342264796554
"Survey 5",4,"sigma_H_Dog",1.01994894291514
"Survey 5",4,"sigma_H_Goat/sheep",1.0216649857735
"Survey 5",4,"sigma_H_Hedgehog",0.963739519798998
"Survey 5",4,"sigma_H_Pig",1.01623692341391
"Survey 5",4,"sigma_H_Poultry",0.966763451128107
"Survey 5",4,"sigma_H_Rodent",0.907160784520932
"Survey 5",5,"sigma_H_Dog",1.0197780455088
"Survey 5",5,"sigma_H_Goat/sheep",1.02153941477414
"Survey 5",5,"sigma_H_Hedgehog",0.959575263433793
"Survey 5",5,"sigma_H_Pig",1.01572989146735
"Survey 5",5,"sigma_H_Poultry",0.962820286637015
"Survey 5",5,"sigma_H_Rodent",0.899226781663702
"Survey 5",6,"sigma_H_Dog",1.01966822596516
"Survey 5",6,"sigma_H_Goat/sheep",1.02151678708244
"Survey 5",6,"sigma_H_Hedgehog",0.956974330959542
"Survey 5",6,"sigma_H_Pig",1.01548614919609
"Survey 5",6,"sigma_H_Poultry",0.960216560138085
"Survey 5",6,"sigma_H_Rodent",0.893443765794601
"Survey 5",7,"sigma_H_Dog",1.01960788014957
"Survey 5",7,"sigma_H_Goat/sheep",1.02150690041571
"Survey 5",7,"sigma_H_Hedgehog",0.955197945452588
"Survey 5",7,"sigma_H_Pig",1.01535661942201
"Survey 5",7,"sigma_H_Poultry",0.958180404264669
"Survey 5",7,"sigma_H_Rodent",0.889611735402949
"Survey 5",8,"sigma_H_Dog",1.01960153647989
"Survey 5",8,"sigma_H_Goat/sheep",1.02149948488031
"Survey 5",8,"sigma_H_Hedgehog",0.953862278041007
"Survey 5",8,"sigma_H_Pig",1.01530343207363
"Survey 5",8,"sigma_H_Poultry",0.956504513449141
"Survey 5",8,"sigma_H_Rodent",0.886647877639659
"Survey 5",9,"sigma_H_Dog",1.01955069729984
"Survey 5",9,"sigma_H_Goat/sheep",1.02143746177729
"Survey 5",9,"sigma_H_Hedgehog",0.952821411806663
"Survey 5",9,"sigma_H_Pig",1.01523908617128
"Survey 5",9,"sigma_H_Poultry",0.955030554379665
"Survey 5",9,"sigma_H_Rodent",0.884379454752056
"Survey 5",10,"sigma_H_Dog",1.0195043985214
"Survey 5",10,"sigma_H_Goat/sheep",1.02140807716085
"Survey 5",10,"sigma_H_Hedgehog",0.951987444306815
"Survey 5",10,"sigma_H_Pig",1.015183368128
"Survey 5",10,"sigma_H_Poultry",0.95360337723079
"Survey 5",10,"sigma_H_Rodent",0.882559388642688
"Survey 6",0.1,"beta_Cattle",1.23862997353492
"Survey 6",0.1,"beta_Dog",2.42824460174503
"Survey 6",0.1,"beta_Goat/sheep",2.26554118865116
"Survey 6",0.1,"beta_Pig",2.44907379084382
"Survey 6",0.1,"beta_Rodent",2.44882156344128
"Survey 6",0.1,"chi_H_Cattle",1.43675254129777
"Survey 6",0.1,"chi_H_Dog",2.43044567667664
"Survey 6",0.1,"chi_H_Goat/sheep",2.28712144306627
"Survey 6",0.1,"chi_H_Pig",2.44914346256528
"Survey 6",0.1,"chi_H_Rodent",2.44895313306844
"Survey 6",0.1,"phi",2.12474418765305
"Survey 6",0.2,"beta_Cattle",1.30454346388032
"Survey 6",0.2,"beta_Dog",2.42946926853108
"Survey 6",0.2,"beta_Goat/sheep",2.27281640152604
"Survey 6",0.2,"beta_Pig",2.44909701504268
"Survey 6",0.2,"beta_Rodent",2.44886542100359
"Survey 6",0.2,"chi_H_Cattle",1.61445612801803
"Survey 6",0.2,"chi_H_Dog",2.4315070168635
"Survey 6",0.2,"chi_H_Goat/sheep",2.30996868840126
"Survey 6",0.2,"chi_H_Pig",2.44922087251019
"Survey 6",0.2,"chi_H_Rodent",2.44909931077867
"Survey 6",0.2,"phi",2.15745085889733
"Survey 6",0.3,"beta_Cattle",1.41598385447276
"Survey 6",0.3,"beta_Dog",2.43033950422269
"Survey 6",0.3,"beta_Goat/sheep",2.28522659148367
"Survey 6",0.3,"beta_Pig",2.44913572139254
"Survey 6",0.3,"beta_Rodent",2.44893851467426
"Survey 6",0.3,"chi_H_Cattle",1.75226638400335
"Survey 6",0.3,"chi_H_Dog",2.43256765931144
"Survey 6",0.3,"chi_H_Goat/sheep",2.32879985688155
"Survey 6",0.3,"chi_H_Pig",2.44929827921454
"Survey 6",0.3,"chi_H_Rodent",2.4492454771607
"Survey 6",0.3,"phi",2.19563740911404
"Survey 6",0.4,"beta_Cattle",1.55308030797653
"Survey 6",0.4,"beta_Dog",2.43108256460408
"Survey 6",0.4,"beta_Goat/sheep",2.3000707339998
"Survey 6",0.4,"beta_Pig",2.44918990892111
"Survey 6",0.4,"beta_Rodent",2.44904084105412
"Survey 6",0.4,"chi_H_Cattle",1.88758612815299
"Survey 6",0.4,"chi_H_Dog",2.43431586743752
"Survey 6",0.4,"chi_H_Goat/sheep",2.35921008374121
"Survey 6",0.4,"chi_H_Pig",2.44937568267878
"Survey 6",0.4,"chi_H_Rodent",2.44938342362964
"Survey 6",0.4,"phi",2.23333415214614
"Survey 6",0.5,"beta_Cattle",1.68760220372527
"Survey 6",0.5,"beta_Dog",2.4320374252082
"Survey 6",0.5,"beta_Goat/sheep",2.3225856329827
"Survey 6",0.5,"beta_Pig",2.44925957626741
"Survey 6",0.5,"beta_Rodent",2.44917239538553
"Survey 6",0.5,"chi_H_Cattle",2.011055043504
"Survey 6",0.5,"chi_H_Dog",2.43635809608095
"Survey 6",0.5,"chi_H_Goat/sheep",2.38083283459471
"Survey 6",0.5,"chi_H_Pig",2.44945308290335
"Survey 6",0.5,"chi_H_Rodent",2.44945953329945
"Survey 6",0.5,"phi",2.26509018899645
"Survey 6",0.6,"beta_Cattle",1.83732646961266
"Survey 6",0.6,"beta_Dog",2.43361115650769
"Survey 6",0.6,"beta_Goat/sheep",2.34776357513427
"Survey 6",0.6,"beta_Pig",2.44934472168187
"Survey 6",0.6,"beta_Rodent",2.44933317155355
"Survey 6",0.6,"chi_H_Cattle",2.10400539604939
"Survey 6",0.6,"chi_H_Dog",2.439918193463
"Survey 6",0.6,"chi_H_Goat/sheep",2.39544374175625
"Survey 6",0.6,"chi_H_Pig",2.44953047988868
"Survey 6",0.6,"chi_H_Rodent",2.44953563988858
"Survey 6",0.6,"phi",2.29995263841268
"Survey 6",0.7,"beta_Cattle",1.9979201360823
"Survey 6",0.7,"beta_Dog",2.43613743994377
"Survey 6",0.7,"beta_Goat/sheep",2.3784755384711
"Survey 6",0.7,"beta_Pig",2.44944534302666
"Survey 6",0.7,"beta_Rodent",2.4494519224711
"Survey 6",0.7,"chi_H_Cattle",2.19569602835469
"Survey 6",0.7,"chi_H_Dog",2.44134382228622
"Survey 6",0.7,"chi_H_Goat/sheep",2.41274788191532
"Survey 6",0.7,"chi_H_Pig",2.44960787363521
"Survey 6",0.7,"chi_H_Rodent",2.44961174339745
"Survey 6",0.7,"phi",2.33647985544532
"Survey 6",0.8,"beta_Cattle",2.13958508228944
"Survey 6",0.8,"beta_Dog",2.44045034257841
"Survey 6",0.8,"beta_Goat/sheep",2.40602707407392
"Survey 6",0.8,"beta_Pig",2.44956143777592
"Survey 6",0.8,"beta_Rodent",2.44956608166174
"Survey 6",0.8,"chi_H_Cattle",2.28293980445593
"Survey 6",0.8,"chi_H_Dog",2.44313086027565
"Survey 6",0.8,"chi_H_Goat/sheep",2.42597398906343
"Survey 6",0.8,"chi_H_Pig",2.4496852641434
"Survey 6",0.8,"chi_H_Rodent",2.44968784382646
"Survey 6",0.8,"phi",2.37397927286855
"Survey 6",0.9,"beta_Cattle",2.29079075473267
"Survey 6",0.9,"beta_Dog",2.44320812901755
"Survey 6",0.9,"beta_Goat/sheep",2.42699265428161
"Survey 6",0.9,"beta_Pig",2.44969300301612
"Survey 6",0.9,"beta_Rodent",2.44969545369998
"Survey 6",0.9,"chi_H_Cattle",2.36617931693144
"Survey 6",0.9,"chi_H_Dog",2.44551238730799
"Survey 6",0.9,"chi_H_Goat/sheep",2.43836736760277
"Survey 6",0.9,"chi_H_Pig",2.44976265141367
"Survey 6",0.9,"chi_H_Rodent",2.449763941176
"Survey 6",0.9,"phi",2.41230514403291
"Survey 6",2,"sigma_H_Cattle",2.01134183881151
"Survey 6",2,"sigma_H_Dog",2.43636723051042
"Survey 6",2,"sigma_H_Goat/sheep",2.38149363092544
"Survey 6",2,"sigma_H_Pig",2.44945374591463
"Survey 6",2,"sigma_H_Rodent",2.44946054932316
"Survey 6",3,"sigma_H_Cattle",1.79996194840474
"Survey 6",3,"sigma_H_Dog",2.43314876320441
"Survey 6",3,"sigma_H_Goat/sheep",2.33940095029414
"Survey 6",3,"sigma_H_Pig",2.44932467048365
"Survey 6",3,"sigma_H_Rodent",2.44929671798759
"Survey 6",4,"sigma_H_Cattle",1.6878487016808
"Survey 6",4,"sigma_H_Dog",2.43204215025646
"Survey 6",4,"sigma_H_Goat/sheep",2.32277063257564
"Survey 6",4,"sigma_H_Pig",2.44926007404623
"Survey 6",4,"sigma_H_Rodent",2.44917452421569
"Survey 6",5,"sigma_H_Cattle",1.61473736495743
"Survey 6",5,"sigma_H_Dog",2.43151105092499
"Survey 6",5,"sigma_H_Goat/sheep",2.31029603741488
"Survey 6",5,"sigma_H_Pig",2.44922129737037
"Survey 6",5,"sigma_H_Rodent",2.44910112817687
"Survey 6",6,"sigma_H_Cattle",1.56343345174838
"Survey 6",6,"sigma_H_Dog",2.43115681736401
"Survey 6",6,"sigma_H_Goat/sheep",2.30190921827663
"Survey 6",6,"sigma_H_Pig",2.44919543840902
"Survey 6",6,"sigma_H_Rodent",2.44905216419794
"Survey 6",7,"sigma_H_Cattle",1.52638544793059
"Survey 6",7,"sigma_H_Dog",2.43090371135471
"Survey 6",7,"sigma_H_Goat/sheep",2.29626905219513
"Survey 6",7,"sigma_H_Pig",2.44917696387869
"Survey 6",7,"sigma_H_Rodent",2.44901717360907
"Survey 6",8,"sigma_H_Cattle",1.49508580630954
"Survey 6",8,"sigma_H_Dog",2.43071383695501
"Survey 6",8,"sigma_H_Goat/sheep",2.29117434463227
"Survey 6",8,"sigma_H_Pig",2.44916310587832
"Survey 6",8,"sigma_H_Rodent",2.44899092173778
"Survey 6",9,"sigma_H_Cattle",1.46725421276706
"Survey 6",9,"sigma_H_Dog",2.43056613025069
"Survey 6",9,"sigma_H_Goat/sheep",2.28928198114504
"Survey 6",9,"sigma_H_Pig",2.44915232618732
"Survey 6",9,"sigma_H_Rodent",2.44897049832156
"Survey 6",10,"sigma_H_Cattle",1.4376263603014
"Survey 6",10,"sigma_H_Dog",2.43044794811323
"Survey 6",10,"sigma_H_Goat/sheep",2.28716932533582
"Survey 6",10,"sigma_H_Pig",2.44914370164923
"Survey 6",10,"sigma_H_Rodent",2.4489541562521
"Survey 7",0.1,"beta_Cattle",1.28285799183698
"Survey 7",0.1,"beta_Dog",1.28348238401495
"Survey 7",0.1,"beta_Goat/sheep",0.796803430536208
"Survey 7",0.1,"beta_Hedgehog",1.27827789173915
"Survey 7",0.1,"beta_Pig",1.27731986687457
"Survey 7",0.1,"beta_Poultry",1.26464881440463
"Survey 7",0.1,"beta_Rodent",1.22108928676831
"Survey 7",0.1,"chi_H_Cattle",1.28293579757113
"Survey 7",0.1,"chi_H_Dog",1.28353229300183
"Survey 7",0.1,"chi_H_Goat/sheep",0.859283205066405
"Survey 7",0.1,"chi_H_Hedgehog",1.27868335656841
"Survey 7",0.1,"chi_H_Pig",1.27790412739881
"Survey 7",0.1,"chi_H_Poultry",1.26634054286957
"Survey 7",0.1,"chi_H_Rodent",1.22696338698802
"Survey 7",0.1,"phi",0.986063641875931
"Survey 7",0.2,"beta_Cattle",1.28287202721137
"Survey 7",0.2,"beta_Dog",1.28349902073869
"Survey 7",0.2,"beta_Goat/sheep",0.818226361300749
"Survey 7",0.2,"beta_Hedgehog",1.27841306794891
"Survey 7",0.2,"beta_Pig",1.27740441159257
"Survey 7",0.2,"beta_Poultry",1.26505329756163
"Survey 7",0.2,"beta_Rodent",1.22287139502555
"Survey 7",0.2,"chi_H_Cattle",1.28313030981095
"Survey 7",0.2,"chi_H_Dog",1.28358774326519
"Survey 7",0.2,"chi_H_Goat/sheep",0.922140328058751
"Survey 7",0.2,"chi_H_Hedgehog",1.27916428900295
"Survey 7",0.2,"chi_H_Pig",1.27850986082139
"Survey 7",0.2,"chi_H_Poultry",1.26932983606123
"Survey 7",0.2,"chi_H_Rodent",1.23245768736432
"Survey 7",0.2,"phi",1.01741350448877
"Survey 7",0.3,"beta_Cattle",1.28291634294584
"Survey 7",0.3,"beta_Dog",1.28352674773429
"Survey 7",0.3,"beta_Goat/sheep",0.852840291344506
"Survey 7",0.3,"beta_Hedgehog",1.27863831436987
"Survey 7",0.3,"beta_Pig",1.27775803342919
"Survey 7",0.3,"beta_Poultry",1.26622957902073
"Survey 7",0.3,"beta_Rodent",1.22581114559001
"Survey 7",0.3,"chi_H_Cattle",1.2833247602531
"Survey 7",0.3,"chi_H_Dog",1.28364318914388
"Survey 7",0.3,"chi_H_Goat/sheep",0.976813245737205
"Survey 7",0.3,"chi_H_Hedgehog",1.27981272867142
"Survey 7",0.3,"chi_H_Pig",1.27893621133657
"Survey 7",0.3,"chi_H_Poultry",1.27120457089671
"Survey 7",0.3,"chi_H_Rodent",1.24042343151342
"Survey 7",0.3,"phi",1.048821977113
"Survey 7",0.4,"beta_Cattle",1.28305251233428
"Survey 7",0.4,"beta_Dog",1.28356556368607
